held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
cp3,native32@CP2,native32,skew_0.7_class_2,128,0,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.33872901991396914, 0.8613231202595274, -0.2413192670590766]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_2,128,1,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.3586373064805717, 0.8106084029456355, -0.2014732729847711]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_2,128,2,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.30752755010931504, 0.9203891124411401, -0.18817585430349562]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_2,128,3,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.3761315185959667, 0.7662287841796558, -0.13812974556853536]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_2,128,4,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.46786864666272454, 0.8447931765658464, -0.21755004628242386]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_3,128,0,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.2838786910056443, 0.9373250323893129, 0.03659262748586323]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_3,128,1,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.3548301496376926, 0.7873354798143866, 0.055903556057701025]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_3,128,2,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.16441927154915142, 0.9321427475287978, 0.12364945771384617]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_3,128,3,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.2967086689057037, 0.9771637131686057, 0.02266900099634202]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP2,native32,skew_0.7_class_3,128,4,"[0.15571885402643026, 0.618232612561187, 0.020280183073261016]","[0.30946293500251865, 0.816058157202439, 0.0754584258781494]","[0.1914952963439217, 0.7845499049202805, -0.009893375999335397]",False
cp3,native32@CP4,native32,random,32,0,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.001302925255519453, 1.0383370788315376, 0.07461161248526559]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,random,32,1,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.12286495742989281, 1.2037644694774088, -0.1420235188403673]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,random,32,2,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.5148976446301916, 0.6925190925825312, -0.04037656797748344]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,random,32,3,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.416725428250862, 0.9811392497126475, -0.13335610931258682]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,random,32,4,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.21243723141939302, 1.0963812356245461, 0.07932339892038685]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,balanced,128,0,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.08691848764166121, 0.9848390873906362, 0.016082427574282958]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,balanced,128,1,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.11529150680487678, 0.9370517626197002, -0.048852140105773836]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,balanced,128,2,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.014128910593719932, 1.067585788296707, 0.0044594980202860585]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,balanced,128,3,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.2479937730593433, 1.006010012589354, -0.056574564715816386]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,balanced,128,4,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.2631496488377542, 0.8196925097649586, -0.06867028741690265]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_0,128,0,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.5788526362378744, 1.2959866301107623, 0.18615901419344608]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_0,128,1,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.5178427834599619, 1.5759769409362474, 0.03281817232917139]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_0,128,2,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.622403239731318, 1.4237607980572011, 0.1708476254585499]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_0,128,3,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.6150562408465077, 1.4740511302679862, 0.1473080217543029]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_0,128,4,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[-0.5308568772986533, 1.3032926126922912, 0.15225378087649621]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_1,128,0,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.5475991179729548, 0.1973881978524702, -0.009356634773125748]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_1,128,1,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.6312778493864826, 0.23738112066698744, 0.0028529539727660154]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_1,128,2,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.6266735724475163, 0.19187103313644155, 0.001844446765938926]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_1,128,3,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.8644166650052788, 0.12855660393331825, -0.17129564794970673]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_1,128,4,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.6974261050553572, 0.1898992690719887, -0.12755474371414602]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_2,128,0,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.4392140959360347, 0.8691324333287691, -0.2995311386562062]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_2,128,1,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.41854968693798006, 0.8833154968919641, -0.271823487118319]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_2,128,2,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.38362151671756956, 0.9736208233787801, -0.2737779777779935]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_2,128,3,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.43089576759231907, 0.7982299900644906, -0.21623569178381732]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_2,128,4,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.5982191552632173, 0.856817763609068, -0.27996144056568223]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_3,128,0,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.3331522544532201, 1.0392274599498101, -0.04146222705590122]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_3,128,1,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.42193047439392295, 0.8492172307226025, -0.03507222122896463]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_3,128,2,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.22859641996813326, 1.0117253828491006, 0.05582788873240546]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_3,128,3,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.3643239790370007, 1.0704771842235712, -0.048383248866146936]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP4,native32,skew_0.7_class_3,128,4,"[0.22142092376179862, 0.6988526411914256, -0.06157530122097288]","[0.40996586322332007, 0.8643983894425415, 0.006111702509914647]","[0.25402286989633294, 0.8272608904579182, -0.050189005155682254]",False
cp3,native32@CP5,native32,random,32,0,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.34496965620730824, -0.3105143261091778, -0.31087567210604844]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,random,32,1,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.36512084662776023, 0.13297238352538268, -0.682744228174786]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,random,32,2,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8009946131263433, -0.3978143653008309, -0.558934908293985]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,random,32,3,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8345958658241223, -0.3428262109734824, -0.582608952786204]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,random,32,4,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.19679359685842773, -0.08237873608712963, -0.38513848257359945]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,balanced,128,0,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.45638824289387736, -0.19294710105498664, -0.3874569810209845]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,balanced,128,1,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.6116071266954192, -0.36216954201544915, -0.556982905202273]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,balanced,128,2,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.5289579168849651, -0.21915927170942262, -0.46922494314379737]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,balanced,128,3,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.7518482088692371, -0.3264680408644851, -0.4383011740388606]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,balanced,128,4,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.684197742324479, -0.40569603773473145, -0.5246227480154683]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_0,128,0,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[-0.16110080272223026, 0.11636616668442315, -0.26937633863962984]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_0,128,1,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[-0.1367793889408387, 0.3534063755067674, -0.3633088721453922]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_0,128,2,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[-0.22566390353186372, 0.17807882915657441, -0.24097804148816304]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_0,128,3,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[-0.27603321440677886, 0.3253997760581699, -0.2624514304618037]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_0,128,4,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[-0.20527089236431958, 0.14357778063053947, -0.24094057900377522]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_1,128,0,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8420367598987104, -0.9220466485782532, -0.44576204689574744]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_1,128,1,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[1.0156348600104717, -1.0403870949972451, -0.4187872590203679]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_1,128,2,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[1.0322108139274262, -1.1023927987313575, -0.42736151955886625]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_1,128,3,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[1.2930188030410732, -1.0817221156922396, -0.6402594632917603]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_1,128,4,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[1.0717541401219701, -1.0192132973855959, -0.565929513835575]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_2,128,0,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8765511973011461, -0.39586908620581807, -0.6441295281368044]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_2,128,1,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8017078266067289, -0.3322828473809738, -0.6526205349285418]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_2,128,2,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8383689584068685, -0.32591423707511696, -0.6744633002411015]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_2,128,3,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.821945570653574, -0.363322118347146, -0.5594848574107187]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_2,128,4,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.9202774103789472, -0.34134399080131816, -0.634452651601165]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_3,128,0,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.8694177611013386, -0.20928243134682806, -0.43349084349421374]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_3,128,1,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.9676594145135065, -0.40782021853041095, -0.4336282033169353]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
cp3,native32@CP5,native32,skew_0.7_class_3,128,2,"[0.84655910128746, -0.018092160954794406, -0.5021539174394163]","[0.7392716972370905, -0.19784406378377492, -0.3640294233958239]","[0.721601827169693, -0.4558654238390254, -0.47570742426076335]",False
