held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
c1,native16@CP1,native16,skew_0.7_class_2,128,2,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.5111069394721334, -1.815399148484878, 1.3425423279291286]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_2,128,3,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.6655955464859304, -1.6296747728886318, 1.3905274173797089]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_2,128,4,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.5530350600089775, -1.7664774581643534, 1.4087244666682983]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,0,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.613784776906461, -1.6549809370197184, 1.726565704916997]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,1,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.519065467583466, -1.659281278387004, 1.637014312109866]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,2,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.5979987926158999, -1.715006543979042, 1.8582734754120098]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,3,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.5369411648409359, -1.756595461469983, 1.7340266196218064]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,4,"[-0.9308835716507761, -1.5865939504609377, 1.7029268599952974]","[-0.5162481457012975, -1.765811636857856, 1.7517284034819518]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",False
c1,native16@CP2,native16,random,32,0,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.4419582007852623, -1.1254272618897208, 1.9619382254484352]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,random,32,1,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.6562195299233315, -0.8212502543482993, 1.7253783808929692]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,random,32,2,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.5624211832849408, -1.297055103653391, 1.9350517999554748]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,random,32,3,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3199717923258567, -1.2589907528834638, 1.9166616632969384]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,random,32,4,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.500926163164647, -1.3795944825900295, 1.8362681967215502]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,balanced,128,0,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.7186239355666735, -1.189041480427168, 2.10575665999147]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,balanced,128,1,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.55289430178026, -1.2961639916402319, 1.850295610778479]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,balanced,128,2,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.548387684256461, -1.20991779636789, 1.9698381459623435]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,balanced,128,3,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.4887253149151156, -1.2321203170498831, 1.957295261880015]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,balanced,128,4,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.4958581291776627, -1.1993488920353594, 1.8732454936224454]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,0,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-2.195539400163377, -0.7748446811800845, 1.9131339239011897]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,1,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-2.137455297656411, -0.6216050627697446, 1.8398282330032827]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,2,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-2.2811074907167908, -0.5912729388724378, 1.9477655801096736]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,3,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-2.17670702539043, -0.622279534495657, 1.9678294684671465]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,4,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-2.3374179274562588, -0.6895327121587925, 1.909613041587327]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,0,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.0861553472789918, -1.8308838052568908, 1.933590459629206]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,1,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.0530617021333313, -1.8616607293884568, 1.9214887068405067]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,2,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-0.9856544521733563, -1.7542513258381276, 1.956652507282351]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,3,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-0.9415301011754942, -1.8090692280322709, 1.8349395475005021]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,4,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.09344124932546, -1.8291674072342974, 1.8986907282592873]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,0,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3948168311754383, -1.2248785342795525, 1.6697428169124175]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,1,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.5179484984981493, -1.189722658488594, 1.661843671224746]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,2,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3332167317729493, -1.2036711475497033, 1.653596465623489]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,3,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.4003717403509952, -1.0667203312192841, 1.6433165268940813]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,4,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.363808447125297, -1.1928586883995114, 1.7378181837549964]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,0,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.4323048922890442, -0.9369029730786388, 1.9987142987448137]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,1,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3259354300544952, -0.9804458707312949, 1.9680446145865342]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,2,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3853116060888255, -1.0607122821235968, 2.1077245849002932]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,3,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3806918064960003, -1.0544710580898458, 2.0228016710857886]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,4,"[-1.382998090890879, -1.11972507176424, 1.9009030482190719]","[-1.3473197045747622, -1.0937869159770142, 2.038077564034543]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",False
c1,native16@CP3,native16,random,32,0,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.5407793001216967, -1.753745249291887, 1.4676108528126235]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,random,32,1,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.3811686234113591, -1.6635589750622706, 1.2466564698974085]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,random,32,2,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.48157878278306426, -2.015110614891741, 1.507183144903455]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,random,32,3,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[0.13159409507362144, -2.1639777105090445, 1.3332807928953105]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,random,32,4,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.35889883373881615, -2.0201085826064253, 1.3249683836550987]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,balanced,128,0,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.3942087106276009, -1.9899574324927878, 1.4677906673733112]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,balanced,128,1,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.33918974704509014, -2.0938415095158227, 1.315933801638209]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,balanced,128,2,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.34325628014137194, -2.101057632198686, 1.488851868675239]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,balanced,128,3,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.16904556036471538, -2.1760247078813557, 1.3962130734838183]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,balanced,128,4,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.3363136699084236, -1.9613745673331486, 1.303386385788733]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,0,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.881915699082403, -1.5948148826118675, 1.43236059596263]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,1,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.7376423745215711, -1.4918405019139431, 1.3202592415375316]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,2,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.8951244604434072, -1.4609384838996742, 1.3831452610419073]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,3,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.8443425711353366, -1.4209146877128744, 1.4116320299969196]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,4,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-1.0059337104475026, -1.4406951262043814, 1.383898079191102]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,0,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.07400780828845882, -2.4171120892734668, 1.3839372334073166]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,1,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.04583329733016346, -2.496885032182808, 1.4271192754478506]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,2,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[0.026279650282167173, -2.4668278932453385, 1.4157141773590871]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,3,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[0.03737447673181479, -2.4669749107861563, 1.3601132251516874]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,4,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.06829421133316087, -2.4559635023711337, 1.3896063977103044]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,0,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.1756964710528912, -2.0669046272908727, 1.1669274793212858]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,1,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.35357594315304886, -1.950489782283188, 1.189987716270337]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,2,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.14985836001464006, -2.0093326401064653, 1.181973599445724]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,3,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.2970877944002732, -1.8220669663731277, 1.1829330694041504]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,4,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.16923255345942248, -1.9472907389578635, 1.17278317075448]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,0,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.1883440803646787, -1.9067891429177923, 1.4203717020915507]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,1,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.11865401071411363, -1.8989005077803676, 1.3360082250509384]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,2,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.0439410604110178, -2.0555578954710922, 1.4439471091339549]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,3,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.03727011702892662, -2.0326773011483477, 1.3908209394108466]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,4,"[-0.5689296215972109, -1.6961691929054044, 1.4338927578060372]","[-0.055187123268551366, -2.0160787517406957, 1.3764903095282859]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",False
c1,native16@CP4,native16,random,32,0,"[-1.5696457991676538, -0.713753959047236, 1.8812670692363853]","[-1.6776818553519315, -0.5525128291408984, 1.8224498515009788]","[-1.8201067051697242, -0.5851536966260378, 1.848103452282816]",False
c1,native16@CP4,native16,random,32,1,"[-1.5696457991676538, -0.713753959047236, 1.8812670692363853]","[-1.973781279105705, -0.3468216242076615, 1.6808090672407061]","[-1.8201067051697242, -0.5851536966260378, 1.848103452282816]",False
c1,native16@CP4,native16,random,32,2,"[-1.5696457991676538, -0.713753959047236, 1.8812670692363853]","[-1.779288092772602, -0.7353343263896147, 1.8132391309365978]","[-1.8201067051697242, -0.5851536966260378, 1.848103452282816]",False
c1,native16@CP4,native16,random,32,3,"[-1.5696457991676538, -0.713753959047236, 1.8812670692363853]","[-1.5463124536179964, -0.5841410671425172, 1.753203377812624]","[-1.8201067051697242, -0.5851536966260378, 1.848103452282816]",False
c1,native16@CP4,native16,random,32,4,"[-1.5696457991676538, -0.713753959047236, 1.8812670692363853]","[-1.7063443707837918, -0.8149183695765947, 1.7081963705278325]","[-1.8201067051697242, -0.5851536966260378, 1.848103452282816]",False
