method,run_dir,probe_seed,test_view,n_trials,n_subjects,balanced_accuracy,macro_f1,worst_class_recall,class_0_recall,class_1_recall,class_2_recall,class_3_recall
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native32@cz,1734,19,0.49195940304666774,0.49374309415840556,0.4341801385681293,0.4574712643678161,0.5324074074074074,0.543778801843318,0.4341801385681293
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native32@fz,1734,19,0.48791790626074677,0.48956693553056285,0.40415704387990764,0.47126436781609193,0.5462962962962963,0.5299539170506913,0.40415704387990764
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,native32@pz,1734,19,0.4913593833335216,0.49173227373359324,0.3856812933025404,0.4459770114942529,0.5300925925925926,0.6036866359447005,0.3856812933025404
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s7,7,pz,1734,19,0.5369651462636403,0.5375369770679808,0.43187066974595845,0.5057471264367817,0.6226851851851852,0.5875576036866359,0.43187066974595845
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,car,1734,19,0.5289472959865567,0.5271707892882374,0.39631336405529954,0.5448275862068965,0.6226851851851852,0.39631336405529954,0.5519630484988453
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,cz,1734,19,0.49904130262096325,0.4920026345356922,0.315668202764977,0.5080459770114942,0.6712962962962963,0.315668202764977,0.5011547344110855
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,fz,1734,19,0.5133862081229104,0.511316616093339,0.37557603686635943,0.5218390804597701,0.6041666666666666,0.37557603686635943,0.5519630484988453
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native16@car,1734,19,0.4395746863834962,0.4355475854061105,0.3064516129032258,0.4528735632183908,0.5555555555555556,0.3064516129032258,0.44341801385681295
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native16@cz,1734,19,0.4326970667196737,0.4242337282363004,0.2857142857142857,0.45977011494252873,0.6365740740740741,0.2857142857142857,0.34872979214780603
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native16@fz,1734,19,0.4326460957847882,0.4311610672929528,0.34101382488479265,0.41839080459770117,0.5208333333333334,0.34101382488479265,0.4503464203233256
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native16@pz,1734,19,0.43785968285352705,0.4361434294323852,0.3271889400921659,0.4114942528735632,0.5231481481481481,0.3271889400921659,0.4896073903002309
gqba_odd_even,outputs/reve_gqba_screen/gqba_odd_even_s21,21,native32@car,1734,19,0.4447272307623541,0.4396708703030347,0.2834101382488479,0.503448275862069,0.5578703703703703,0.2834101382488479,0.4341801385681293
